Gene stable ID	Gene start (bp)	Gene end (bp)	Strand	GOSlim GOA Accession(s)	GOSlim GOA Description	HGNC symbol	Gene type
ENSG00000125779	3888839	3929882	1	GO:0034641	cellular nitrogen compound metabolic process	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0005737	cytoplasm	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0005739	mitochondrion	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0043226	organelle	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0005829	cytosol	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0051186	cofactor metabolic process	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0006629	lipid metabolic process	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0003674	molecular_function	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0005622	intracellular	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0016301	kinase activity	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0043167	ion binding	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0005623	cell	PANK2	protein_coding
ENSG00000125779	3888839	3929882	1	GO:0005575	cellular_component	PANK2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0003674	molecular_function	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0005623	cell	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0019899	enzyme binding	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0030234	enzyme regulator activity	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0005622	intracellular	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0005575	cellular_component	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0007165	signal transduction	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0005829	cytosol	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0005737	cytoplasm	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0006810	transport	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0016192	vesicle-mediated transport	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0008150	biological_process	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0007165	signal transduction	RIN2	protein_coding
ENSG00000132669	19886521	20002457	1	GO:0008150	biological_process	RIN2	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0003674	molecular_function	CPXM1	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0043167	ion binding	CPXM1	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0008150	biological_process	CPXM1	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0005575	cellular_component	CPXM1	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0005615	extracellular space	CPXM1	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0008233	peptidase activity	CPXM1	protein_coding
ENSG00000088882	2794069	2800637	-1	GO:0005576	extracellular region	CPXM1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0003674	molecular_function	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0009058	biosynthetic process	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0034641	cellular nitrogen compound metabolic process	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0008150	biological_process	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0008233	peptidase activity	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0008150	biological_process	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0008233	peptidase activity	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0003674	molecular_function	TASP1	protein_coding
ENSG00000089123	13389392	13638940	-1	GO:0003674	molecular_function	TASP1	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005634	nucleus	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043226	organelle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006810	transport	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0000003	reproduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0031410	cytoplasmic vesicle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0000003	reproduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006810	transport	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005634	nucleus	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043226	organelle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0031410	cytoplasmic vesicle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0031410	cytoplasmic vesicle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005634	nucleus	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043226	organelle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006810	transport	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0000003	reproduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005615	extracellular space	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005829	cytosol	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0050877	nervous system process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0009790	embryo development	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007155	cell adhesion	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007267	cell-cell signaling	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006259	DNA metabolic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0034641	cellular nitrogen compound metabolic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006091	generation of precursor metabolites and energy	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048646	anatomical structure formation involved in morphogenesis	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043226	organelle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006810	transport	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006950	response to stress	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005886	plasma membrane	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043234	protein complex	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048856	anatomical structure development	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0002376	immune system process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0030154	cell differentiation	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0042592	homeostatic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005615	extracellular space	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048856	anatomical structure development	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005829	cytosol	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005886	plasma membrane	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043234	protein complex	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043226	organelle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048646	anatomical structure formation involved in morphogenesis	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0050877	nervous system process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006950	response to stress	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007155	cell adhesion	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005829	cytosol	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005886	plasma membrane	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006950	response to stress	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048646	anatomical structure formation involved in morphogenesis	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0050877	nervous system process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007155	cell adhesion	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048856	anatomical structure development	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0050877	nervous system process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0040007	growth	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048646	anatomical structure formation involved in morphogenesis	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005829	cytosol	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005886	plasma membrane	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043234	protein complex	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007155	cell adhesion	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007165	signal transduction	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0007267	cell-cell signaling	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0044281	small molecule metabolic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0009058	biosynthetic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0034641	cellular nitrogen compound metabolic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006950	response to stress	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005615	extracellular space	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003674	molecular_function	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005794	Golgi apparatus	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043226	organelle	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006810	transport	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0042592	homeostatic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0008150	biological_process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0048856	anatomical structure development	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0003924	GTPase activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0004871	signal transducer activity	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005615	extracellular space	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0043167	ion binding	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005576	extracellular region	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0006810	transport	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0042592	homeostatic process	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005575	cellular_component	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005622	intracellular	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005623	cell	GNAS	protein_coding
ENSG00000087460	58839718	58911192	1	GO:0005737	cytoplasm	GNAS	protein_coding
